N=1000, I0=1, t_max=100000, gamma=0.1, sigma=0
timestep,source_label,target_label,source_during,target_before,target_after,S_total,I_total,M_total
64773,521,599,M,M,M,7,8,985
64774,57,241,M,M,M,7,8,985
64775,236,747,M,M,M,7,8,985
64776,910,694,M,M,M,7,8,985
64777,544,453,M,M,M,7,8,985
64778,398,119,M,M,M,7,8,985
64779,539,410,M,M,M,7,8,985
64780,124,420,M,M,M,7,8,985
64781,641,691,M,M,M,7,8,985
64782,392,186,M,M,M,7,8,985
64783,926,70,M,M,M,7,8,985
64784,722,483,M,M,M,7,8,985
64785,960,931,M,M,M,7,8,985
64786,463,911,M,M,M,7,8,985
64787,24,880,M,M,M,7,8,985
64788,761,743,M,M,M,7,8,985
64789,95,623,M,M,M,7,8,985
64790,772,216,M,M,M,7,8,985
64791,698,389,M,M,M,7,8,985
64792,128,189,M,M,M,7,8,985
64793,435,407,M,M,M,7,8,985
64794,888,50,M,M,M,7,8,985
64795,438,169,M,M,M,7,8,985
64796,903,239,M,M,M,7,8,985
64797,486,512,M,M,M,7,8,985
64798,922,274,M,M,M,7,8,985
64799,180,417,M,M,M,7,8,985
64800,362,55,M,M,M,7,8,985
64801,922,385,M,M,M,7,8,985
64802,866,259,M,M,M,7,8,985
64803,470,267,M,M,M,7,8,985
64804,556,719,M,M,M,7,8,985
64805,609,916,M,M,M,7,8,985
64806,800,432,M,M,M,7,8,985
64807,340,174,M,M,M,7,8,985
64808,571,454,M,M,M,7,8,985
64809,959,522,M,M,M,7,8,985
64810,238,869,M,M,M,7,8,985
64811,421,119,M,M,M,7,8,985
64812,701,899,M,M,M,7,8,985
64813,93,26,M,M,M,7,8,985
64814,483,915,M,M,M,7,8,985
64815,237,444,M,M,M,7,8,985
64816,172,402,M,M,M,7,8,985
64817,445,262,M,M,M,7,8,985
64818,76,253,M,M,M,7,8,985
64819,714,128,M,M,M,7,8,985
64820,99,545,M,M,M,7,8,985
64821,735,733,M,M,M,7,8,985
64822,994,144,M,M,M,7,8,985
64823,704,775,M,M,M,7,8,985
64824,892,511,M,M,M,7,8,985
64825,179,366,M,M,M,7,8,985
64826,479,963,M,M,M,7,8,985
64827,324,256,M,M,M,7,8,985
64828,654,325,M,M,M,7,8,985
64829,948,121,M,M,M,7,8,985
64830,120,945,M,M,M,7,8,985
64831,198,921,M,M,M,7,8,985
64832,876,855,M,M,M,7,8,985
64833,894,336,M,M,M,7,8,985
64834,766,526,M,M,M,7,8,985
64835,692,752,M,M,M,7,8,985
64836,677,183,M,M,M,7,8,985
64837,564,974,M,M,M,7,8,985
64838,918,922,M,M,M,7,8,985
64839,678,693,I,M,M,7,8,985
64840,576,778,M,M,M,7,8,985
64841,809,423,I,M,M,7,8,985
64842,318,74,M,M,M,7,8,985
64843,438,519,M,M,M,7,8,985
64844,97,749,M,M,M,7,8,985
64845,475,45,M,M,M,7,8,985
64846,835,741,M,M,M,7,8,985
64847,320,481,M,M,M,7,8,985
64848,674,437,M,I,I,7,8,985
64849,231,95,M,M,M,7,8,985
64850,235,929,M,M,M,7,8,985
64851,20,459,M,M,M,7,8,985
64852,572,784,M,M,M,7,8,985
64853,635,85,M,M,M,7,8,985
64854,498,297,M,M,M,7,8,985
64855,459,649,M,M,M,7,8,985
64856,973,619,M,M,M,7,8,985
64857,69,114,M,M,M,7,8,985
64858,941,921,M,M,M,7,8,985
64859,873,604,M,M,M,7,8,985
64860,281,564,M,M,M,7,8,985
64861,565,271,M,M,M,7,8,985
64862,307,97,M,M,M,7,8,985
64863,867,160,M,M,M,7,8,985
64864,904,354,M,M,M,7,8,985
64865,633,388,M,M,M,7,8,985
64866,239,171,M,M,M,7,8,985
64867,563,651,M,M,M,7,8,985
64868,755,314,M,M,M,7,8,985
64869,522,872,M,M,M,7,8,985
64870,837,123,M,M,M,7,8,985
64871,247,195,M,M,M,7,8,985
64872,52,79,M,M,M,7,8,985
64873,771,13,M,M,M,7,8,985
64874,527,400,M,M,M,7,8,985
64875,211,476,M,M,M,7,8,985
64876,826,72,M,M,M,7,8,985
64877,443,245,M,M,M,7,8,985
64878,228,657,M,M,M,7,8,985
64879,912,419,M,M,M,7,8,985
64880,131,418,M,M,M,7,8,985
64881,534,823,M,M,M,7,8,985
64882,667,732,S,M,M,7,8,985
64883,866,645,M,M,M,7,8,985
64884,538,215,M,M,M,7,8,985
64885,382,247,M,M,M,7,8,985
64886,634,779,M,M,M,7,8,985
64887,434,47,M,M,M,7,8,985
64888,382,522,M,M,M,7,8,985
64889,36,608,M,M,M,7,8,985
64890,331,437,M,I,I,7,8,985
64891,560,181,M,M,M,7,8,985
64892,378,359,M,M,M,7,8,985
64893,337,476,M,M,M,7,8,985
64894,527,92,M,M,M,7,8,985
64895,295,789,M,M,M,7,8,985
64896,889,369,M,M,M,7,8,985
64897,56,107,M,M,M,7,8,985
64898,26,97,M,M,M,7,8,985
64899,423,971,M,M,M,7,8,985
64900,870,683,M,M,M,7,8,985
64901,404,275,M,M,M,7,8,985
64902,277,842,M,M,M,7,8,985
64903,878,670,M,M,M,7,8,985
64904,461,892,M,M,M,7,8,985
64905,206,361,M,M,M,7,8,985
64906,708,306,M,M,M,7,8,985
64907,536,636,M,M,M,7,8,985
64908,96,72,M,M,M,7,8,985
64909,921,673,M,M,M,7,8,985
64910,860,155,M,M,M,7,8,985
64911,95,243,M,M,M,7,8,985
64912,962,91,M,M,M,7,8,985
64913,269,513,M,M,M,7,8,985
64914,685,728,M,M,M,7,8,985
64915,460,311,M,M,M,7,8,985
64916,837,151,M,M,M,7,8,985
64917,295,436,M,M,M,7,8,985
64918,700,975,M,M,M,7,8,985
64919,23,717,M,M,M,7,8,985
64920,491,527,M,M,M,7,8,985
64921,119,309,M,M,M,7,8,985
64922,772,410,M,M,M,7,8,985
64923,727,380,M,M,M,7,8,985
64924,245,52,M,M,M,7,8,985
64925,359,143,M,M,M,7,8,985
64926,219,844,M,I,I,7,8,985
64927,528,884,M,M,M,7,8,985
64928,121,51,M,M,M,7,8,985
64929,800,206,M,M,M,7,8,985
64930,901,225,M,M,M,7,8,985
64931,538,78,M,M,M,7,8,985
64932,477,113,M,M,M,7,8,985
64933,65,646,M,M,M,7,8,985
64934,182,893,M,M,M,7,8,985
64935,408,707,M,M,M,7,8,985
64936,687,910,M,M,M,7,8,985
64937,611,43,M,S,S,7,8,985
64938,334,576,M,M,M,7,8,985
64939,267,191,M,M,M,7,8,985
64940,627,412,M,M,M,7,8,985
64941,496,713,M,M,M,7,8,985
64942,648,445,M,M,M,7,8,985
64943,744,55,M,M,M,7,8,985
64944,380,430,M,M,M,7,8,985
64945,971,490,M,M,M,7,8,985
64946,96,441,M,M,M,7,8,985
64947,355,24,M,M,M,7,8,985
64948,361,810,M,M,M,7,8,985
64949,363,878,M,M,M,7,8,985
64950,664,617,I,M,M,7,8,985
64951,656,0,M,M,M,7,8,985
64952,737,787,M,M,M,7,8,985
64953,656,695,M,M,M,7,8,985
64954,188,968,M,M,M,7,8,985
64955,592,478,M,I,I,7,8,985
64956,436,742,M,M,M,7,8,985
64957,50,138,M,M,M,7,8,985
64958,274,494,M,M,M,7,8,985
64959,201,935,M,M,M,7,8,985
64960,95,519,M,M,M,7,8,985
64961,8,898,M,M,M,7,8,985
64962,25,180,M,M,M,7,8,985
64963,309,54,M,M,M,7,8,985
64964,430,314,M,M,M,7,8,985
64965,846,728,M,M,M,7,8,985
64966,894,23,M,M,M,7,8,985
64967,688,654,M,M,M,7,8,985
64968,382,213,M,M,M,7,8,985
64969,320,912,M,M,M,7,8,985
64970,262,662,M,M,M,7,8,985
64971,109,17,M,M,M,7,8,985
64972,677,266,M,M,M,7,8,985
64973,22,775,M,M,M,7,8,985
64974,165,40,M,M,M,7,8,985
64975,667,583,S,M,M,7,8,985
64976,609,38,M,M,M,7,8,985
64977,947,186,M,M,M,7,8,985
64978,664,545,I,M,M,7,8,985
64979,559,766,M,M,M,7,8,985
64980,412,829,M,M,M,7,8,985
64981,390,368,M,M,M,7,8,985
64982,843,821,M,M,M,7,8,985
64983,168,291,M,M,M,7,8,985
64984,695,778,M,M,M,7,8,985
64985,819,994,M,M,M,7,8,985
64986,967,966,M,M,M,7,8,985
64987,525,627,M,M,M,7,8,985
64988,32,665,M,M,M,7,8,985
64989,266,359,M,M,M,7,8,985
64990,384,581,M,M,M,7,8,985
64991,171,805,M,M,M,7,8,985
64992,743,368,M,M,M,7,8,985
64993,611,435,M,M,M,7,8,985
64994,104,620,M,M,M,7,8,985
64995,629,25,M,M,M,7,8,985
64996,890,61,M,M,M,7,8,985
64997,0,572,M,M,M,7,8,985
64998,494,304,M,M,M,7,8,985
64999,747,847,M,M,M,7,8,985
65000,237,139,M,M,M,7,8,985
65001,728,553,M,M,M,7,8,985
65002,116,985,M,M,M,7,8,985
65003,547,622,M,M,M,7,8,985
65004,336,951,M,M,M,7,8,985
65005,618,359,M,M,M,7,8,985
65006,448,189,M,M,M,7,8,985
65007,765,565,M,M,M,7,8,985
65008,735,545,M,M,M,7,8,985
65009,92,539,M,M,M,7,8,985
65010,366,644,M,M,M,7,8,985
65011,294,348,M,M,M,7,8,985
65012,436,997,M,M,M,7,8,985
65013,871,406,M,M,M,7,8,985
65014,632,337,M,M,M,7,8,985
65015,406,26,M,M,M,7,8,985
65016,668,929,M,M,M,7,8,985
65017,410,388,M,M,M,7,8,985
65018,559,157,M,M,M,7,8,985
65019,938,440,M,M,M,7,8,985
65020,265,2,M,M,M,7,8,985
65021,759,83,M,M,M,7,8,985
65022,149,919,M,M,M,7,8,985
65023,71,352,M,M,M,7,8,985
65024,714,804,M,M,M,7,8,985
65025,160,601,M,M,M,7,8,985
65026,883,108,M,M,M,7,8,985
65027,367,721,M,M,M,7,8,985
65028,660,122,M,M,M,7,8,985
65029,672,736,M,M,M,7,8,985
65030,597,695,M,M,M,7,8,985
65031,326,491,M,M,M,7,8,985
65032,973,386,M,M,M,7,8,985
65033,767,891,M,M,M,7,8,985
65034,934,509,M,M,M,7,8,985
65035,636,381,M,M,M,7,8,985
65036,747,344,M,M,M,7,8,985
65037,634,551,M,M,M,7,8,985
65038,10,364,M,M,M,7,8,985
65039,452,279,M,M,M,7,8,985
65040,59,699,M,M,M,7,8,985
65041,132,872,M,M,M,7,8,985
65042,400,823,M,M,M,7,8,985
65043,430,245,M,M,M,7,8,985
65044,217,786,M,M,M,7,8,985
65045,759,714,M,M,M,7,8,985
65046,507,111,M,M,M,7,8,985
65047,143,986,M,M,M,7,8,985
65048,668,166,M,M,M,7,8,985
65049,97,411,M,M,M,7,8,985
65050,421,411,M,M,M,7,8,985
65051,79,966,M,M,M,7,8,985
65052,34,417,M,M,M,7,8,985
65053,43,623,S,M,M,7,8,985
65054,94,946,M,M,M,7,8,985
65055,562,351,M,M,M,7,8,985
65056,148,919,M,M,M,7,8,985
65057,489,645,M,M,M,7,8,985
65058,206,712,M,M,M,7,8,985
65059,370,834,M,M,M,7,8,985
65060,333,81,M,M,M,7,8,985
65061,254,59,M,M,M,7,8,985
65062,673,340,M,M,M,7,8,985
65063,386,73,M,M,M,7,8,985
65064,796,228,M,M,M,7,8,985
65065,221,219,M,M,M,7,8,985
65066,345,682,M,M,M,7,8,985
65067,604,463,M,M,M,7,8,985
65068,580,109,M,M,M,7,8,985
65069,241,316,M,M,M,7,8,985
65070,194,690,M,M,M,7,8,985
65071,819,166,M,M,M,7,8,985
65072,566,451,M,M,M,7,8,985
65073,638,390,M,M,M,7,8,985
65074,867,306,M,M,M,7,8,985
65075,788,657,M,M,M,7,8,985
65076,873,462,M,M,M,7,8,985
65077,73,928,M,M,M,7,8,985
65078,698,558,M,M,M,7,8,985
65079,615,970,M,M,M,7,8,985
65080,908,73,M,M,M,7,8,985
65081,191,438,M,M,M,7,8,985
65082,671,73,M,M,M,7,8,985
65083,358,665,M,M,M,7,8,985
65084,476,887,M,M,M,7,8,985
65085,594,724,S,M,M,7,8,985
65086,346,892,M,M,M,7,8,985
65087,312,165,M,M,M,7,8,985
65088,938,689,M,M,M,7,8,985
65089,486,801,M,M,M,7,8,985
65090,495,351,M,M,M,7,8,985
65091,656,580,M,M,M,7,8,985
65092,74,513,M,M,M,7,8,985
65093,796,890,M,M,M,7,8,985
65094,423,745,M,M,M,7,8,985
65095,279,796,M,M,M,7,8,985
65096,368,788,M,M,M,7,8,985
65097,928,912,M,M,M,7,8,985
65098,764,543,M,M,M,7,8,985
65099,492,262,M,M,M,7,8,985
65100,555,76,M,M,M,7,8,985
65101,563,359,M,M,M,7,8,985
65102,203,751,M,M,M,7,8,985
65103,719,713,M,M,M,7,8,985
65104,330,189,M,M,M,7,8,985
65105,491,473,M,M,M,7,8,985
65106,242,777,M,M,M,7,8,985
65107,585,210,M,M,M,7,8,985
65108,522,424,M,M,M,7,8,985
65109,151,109,M,M,M,7,8,985
65110,103,949,M,M,M,7,8,985
65111,151,639,M,M,M,7,8,985
65112,327,786,M,M,M,7,8,985
65113,886,809,M,I,I,7,8,985
65114,547,412,M,M,M,7,8,985
65115,987,490,M,M,M,7,8,985
65116,403,716,M,M,M,7,8,985
65117,665,437,M,I,I,7,8,985
65118,308,653,M,M,M,7,8,985
65119,829,279,M,M,M,7,8,985
65120,974,955,M,M,M,7,8,985
65121,842,44,M,M,M,7,8,985
65122,785,739,M,M,M,7,8,985
65123,804,387,M,M,M,7,8,985
65124,390,761,M,M,M,7,8,985
65125,291,28,M,M,M,7,8,985
65126,129,824,M,M,M,7,8,985
65127,210,614,M,M,M,7,8,985
65128,523,265,M,M,M,7,8,985
65129,237,714,M,M,M,7,8,985
65130,460,442,M,M,M,7,8,985
65131,721,637,M,M,M,7,8,985
65132,718,549,M,M,M,7,8,985
65133,797,179,M,M,M,7,8,985
65134,385,403,M,M,M,7,8,985
65135,949,909,M,M,M,7,8,985
65136,139,907,M,M,M,7,8,985
65137,890,594,M,S,S,7,8,985
65138,315,851,M,M,M,7,8,985
65139,772,584,M,M,M,7,8,985
65140,846,94,M,M,M,7,8,985
65141,964,262,M,M,M,7,8,985
65142,249,1,M,M,M,7,8,985
65143,829,458,M,M,M,7,8,985
65144,591,618,M,M,M,7,8,985
65145,987,159,M,M,M,7,8,985
65146,931,981,M,M,M,7,8,985
65147,724,348,M,M,M,7,8,985
65148,548,799,M,M,M,7,8,985
65149,391,175,M,M,M,7,8,985
65150,762,615,M,M,M,7,8,985
65151,592,964,M,M,M,7,8,985
65152,165,367,M,M,M,7,8,985
65153,999,658,M,M,M,7,8,985
65154,41,345,M,M,M,7,8,985
65155,765,484,M,M,M,7,8,985
65156,917,600,M,M,M,7,8,985
65157,379,601,M,M,M,7,8,985
65158,816,873,M,M,M,7,8,985
65159,193,242,M,M,M,7,8,985
65160,743,8,M,M,M,7,8,985
65161,777,296,M,M,M,7,8,985
65162,530,172,M,M,M,7,8,985
65163,596,900,M,S,S,7,8,985
65164,716,25,M,M,M,7,8,985
65165,146,521,M,M,M,7,8,985
65166,986,436,M,M,M,7,8,985
65167,846,56,M,M,M,7,8,985
65168,495,274,M,M,M,7,8,985
65169,521,294,M,M,M,7,8,985
65170,251,48,M,M,M,7,8,985
65171,377,585,M,M,M,7,8,985
65172,671,388,M,M,M,7,8,985
65173,488,209,M,M,M,7,8,985
65174,808,979,M,M,M,7,8,985
65175,462,265,M,M,M,7,8,985
65176,110,240,M,M,M,7,8,985
65177,420,774,M,M,M,7,8,985
65178,932,760,M,M,M,7,8,985
65179,282,885,M,M,M,7,8,985
65180,562,914,M,M,M,7,8,985
65181,354,753,M,M,M,7,8,985
65182,629,596,M,M,M,7,8,985
65183,444,804,M,M,M,7,8,985
65184,276,570,M,M,M,7,8,985
65185,412,527,M,M,M,7,8,985
65186,199,499,M,M,M,7,8,985
65187,863,4,M,M,M,7,8,985
65188,861,150,M,M,M,7,8,985
65189,238,627,M,M,M,7,8,985
65190,938,849,M,M,M,7,8,985
65191,578,951,M,M,M,7,8,985
65192,111,741,M,M,M,7,8,985
65193,231,121,M,M,M,7,8,985
65194,581,441,M,M,M,7,8,985
65195,43,208,S,M,M,7,8,985
65196,692,204,M,M,M,7,8,985
65197,170,679,M,M,M,7,8,985
65198,699,665,M,M,M,7,8,985
65199,807,876,M,M,M,7,8,985
65200,603,0,M,M,M,7,8,985
65201,644,413,M,M,M,7,8,985
65202,812,620,M,M,M,7,8,985
65203,318,233,M,M,M,7,8,985
65204,881,993,M,M,M,7,8,985
65205,630,698,M,M,M,7,8,985
65206,615,33,M,M,M,7,8,985
65207,575,884,M,M,M,7,8,985
65208,594,204,S,M,M,7,8,985
65209,118,777,M,M,M,7,8,985
65210,646,423,M,M,M,7,8,985
65211,615,693,M,M,M,7,8,985
65212,290,746,I,M,M,7,8,985
65213,700,946,M,M,M,7,8,985
65214,835,702,M,M,M,7,8,985
65215,354,186,M,M,M,7,8,985
65216,14,614,M,M,M,7,8,985
65217,418,885,M,M,M,7,8,985
65218,621,989,M,M,M,7,8,985
65219,994,495,M,M,M,7,8,985
65220,733,250,M,M,M,7,8,985
65221,764,319,M,M,M,7,8,985
65222,906,506,M,M,M,7,8,985
65223,484,928,M,M,M,7,8,985
65224,555,997,M,M,M,7,8,985
65225,640,661,M,M,M,7,8,985
65226,404,21,M,M,M,7,8,985
65227,973,202,M,M,M,7,8,985
65228,478,356,I,M,M,7,8,985
65229,20,828,M,M,M,7,8,985
65230,98,116,M,M,M,7,8,985
65231,674,119,M,M,M,7,8,985
65232,723,678,M,I,I,7,8,985
65233,436,512,M,M,M,7,8,985
65234,55,289,M,M,M,7,8,985
65235,733,648,M,M,M,7,8,985
65236,795,57,M,M,M,7,8,985
65237,707,197,M,M,M,7,8,985
65238,620,385,M,M,M,7,8,985
65239,966,162,M,M,M,7,8,985
65240,662,801,M,M,M,7,8,985
65241,675,742,M,M,M,7,8,985
65242,685,523,M,M,M,7,8,985
65243,803,396,M,M,M,7,8,985
65244,1,938,M,M,M,7,8,985
65245,709,11,M,M,M,7,8,985
65246,652,701,M,M,M,7,8,985
65247,321,955,M,M,M,7,8,985
65248,702,739,M,M,M,7,8,985
65249,882,118,M,M,M,7,8,985
65250,955,56,M,M,M,7,8,985
65251,911,751,M,M,M,7,8,985
65252,471,861,M,M,M,7,8,985
65253,440,910,M,M,M,7,8,985
65254,86,101,M,M,M,7,8,985
65255,303,644,M,M,M,7,8,985
65256,348,292,M,M,M,7,8,985
65257,968,310,M,M,M,7,8,985
65258,788,602,M,M,M,7,8,985
65259,145,296,M,M,M,7,8,985
65260,602,618,M,M,M,7,8,985
65261,254,787,M,M,M,7,8,985
65262,12,412,M,M,M,7,8,985
65263,202,475,M,M,M,7,8,985
65264,397,599,M,M,M,7,8,985
65265,827,998,M,M,M,7,8,985
65266,103,977,M,M,M,7,8,985
65267,43,650,S,M,M,7,8,985
65268,781,192,M,M,M,7,8,985
65269,837,511,M,M,M,7,8,985
65270,368,876,M,M,M,7,8,985
65271,825,347,M,M,M,7,8,985
65272,102,688,M,M,M,7,8,985
65273,517,750,M,M,M,7,8,985
65274,90,446,M,M,M,7,8,985
65275,195,164,M,M,M,7,8,985
65276,906,311,M,M,M,7,8,985
65277,507,667,M,S,S,7,8,985
65278,842,14,M,M,M,7,8,985
65279,496,123,M,M,M,7,8,985
65280,220,348,M,M,M,7,8,985
65281,539,524,M,M,M,7,8,985
65282,27,32,M,M,M,7,8,985
65283,16,869,M,M,M,7,8,985
65284,249,278,M,M,M,7,8,985
65285,327,908,M,M,M,7,8,985
65286,922,866,M,M,M,7,8,985
65287,937,185,M,M,M,7,8,985
65288,579,447,M,M,M,7,8,985
65289,30,809,M,I,I,7,8,985
65290,621,982,M,M,M,7,8,985
65291,778,683,M,M,M,7,8,985
65292,351,589,M,M,M,7,8,985
65293,415,418,M,M,M,7,8,985
65294,863,949,M,M,M,7,8,985
65295,106,699,M,M,M,7,8,985
65296,949,107,M,M,M,7,8,985
65297,991,136,M,M,M,7,8,985
65298,900,196,S,M,M,7,8,985
65299,937,299,M,M,M,7,8,985
65300,12,570,M,M,M,7,8,985
65301,668,242,M,M,M,7,8,985
65302,273,83,M,M,M,7,8,985
65303,992,375,M,M,M,7,8,985
65304,154,23,M,M,M,7,8,985
65305,268,598,M,M,M,7,8,985
65306,401,901,M,M,M,7,8,985
65307,125,447,M,M,M,7,8,985
65308,395,714,M,M,M,7,8,985
65309,102,68,M,M,M,7,8,985
65310,116,639,M,M,M,7,8,985
65311,59,792,M,M,M,7,8,985
65312,509,678,M,I,I,7,8,985
65313,935,904,M,M,M,7,8,985
65314,106,457,M,M,M,7,8,985
65315,159,274,M,M,M,7,8,985
65316,505,544,M,M,M,7,8,985
65317,635,135,M,M,M,7,8,985
65318,612,490,M,M,M,7,8,985
65319,437,153,I,M,M,7,8,985
65320,666,472,M,M,M,7,8,985
65321,601,293,M,M,M,7,8,985
65322,480,967,M,M,M,7,8,985
65323,155,404,M,M,M,7,8,985
65324,41,952,M,M,M,7,8,985
65325,100,231,M,M,M,7,8,985
65326,806,527,M,M,M,7,8,985
65327,87,470,M,M,M,7,8,985
65328,897,493,M,M,M,7,8,985
65329,26,94,M,M,M,7,8,985
65330,174,193,M,M,M,7,8,985
65331,994,435,M,M,M,7,8,985
65332,868,630,M,M,M,7,8,985
65333,457,848,M,M,M,7,8,985
65334,809,871,I,M,M,7,8,985
65335,334,586,M,M,M,7,8,985
65336,290,251,I,M,M,7,8,985
65337,560,493,M,M,M,7,8,985
65338,747,914,M,M,M,7,8,985
65339,244,968,M,M,M,7,8,985
65340,963,818,M,M,M,7,8,985
65341,745,973,M,M,M,7,8,985
65342,822,841,M,M,M,7,8,985
65343,457,825,M,M,M,7,8,985
65344,333,521,M,M,M,7,8,985
65345,80,63,M,M,M,7,8,985
65346,454,800,M,M,M,7,8,985
65347,185,273,M,M,M,7,8,985
65348,953,258,M,M,M,7,8,985
65349,150,411,M,M,M,7,8,985
65350,730,502,M,M,M,7,8,985
65351,562,476,M,M,M,7,8,985
65352,566,473,M,M,M,7,8,985
65353,348,44,M,M,M,7,8,985
65354,586,825,M,M,M,7,8,985
65355,450,777,M,M,M,7,8,985
65356,747,174,M,M,M,7,8,985
65357,285,544,M,M,M,7,8,985
65358,109,783,M,M,M,7,8,985
65359,19,441,M,M,M,7,8,985
65360,706,525,M,M,M,7,8,985
65361,337,165,M,M,M,7,8,985
65362,745,47,M,M,M,7,8,985
65363,608,392,M,M,M,7,8,985
65364,244,777,M,M,M,7,8,985
65365,819,131,M,M,M,7,8,985
65366,849,90,M,M,M,7,8,985
65367,143,372,M,M,M,7,8,985
65368,115,592,M,M,M,7,8,985
65369,980,710,M,M,M,7,8,985
65370,90,206,M,M,M,7,8,985
65371,652,870,M,M,M,7,8,985
65372,776,341,M,M,M,7,8,985
65373,402,14,M,M,M,7,8,985
65374,925,576,M,M,M,7,8,985
65375,527,428,M,M,M,7,8,985
65376,836,223,M,M,M,7,8,985
65377,807,542,M,M,M,7,8,985
65378,643,8,M,M,M,7,8,985
65379,539,500,M,M,M,7,8,985
65380,990,590,M,M,M,7,8,985
65381,721,646,M,M,M,7,8,985
65382,277,409,M,M,M,7,8,985
65383,358,42,M,M,M,7,8,985
65384,63,692,M,M,M,7,8,985
65385,373,213,M,M,M,7,8,985
65386,508,893,M,M,M,7,8,985
65387,917,524,M,M,M,7,8,985
65388,683,357,M,M,M,7,8,985
65389,87,157,M,M,M,7,8,985
65390,316,742,M,M,M,7,8,985
65391,290,18,I,M,M,7,8,985
65392,954,314,M,M,M,7,8,985
65393,448,219,M,M,M,7,8,985
65394,617,589,M,M,M,7,8,985
65395,163,605,M,M,M,7,8,985
65396,622,869,M,M,M,7,8,985
65397,632,118,M,M,M,7,8,985
65398,354,247,M,M,M,7,8,985
65399,68,541,M,M,M,7,8,985
65400,955,643,M,M,M,7,8,985
65401,107,976,M,M,M,7,8,985
65402,880,657,M,M,M,7,8,985
65403,172,719,M,M,M,7,8,985
65404,144,897,M,M,M,7,8,985
65405,162,897,M,M,M,7,8,985
65406,105,340,M,M,M,7,8,985
65407,803,668,M,M,M,7,8,985
65408,757,410,M,M,M,7,8,985
65409,73,142,M,M,M,7,8,985
65410,699,117,M,M,M,7,8,985
65411,508,713,M,M,M,7,8,985
65412,177,273,M,M,M,7,8,985
65413,568,351,M,M,M,7,8,985
65414,512,571,M,M,M,7,8,985
65415,293,503,M,M,M,7,8,985
65416,886,245,M,M,M,7,8,985
65417,34,314,M,M,M,7,8,985
65418,534,13,M,M,M,7,8,985
65419,180,813,M,M,M,7,8,985
65420,684,648,M,M,M,7,8,985
65421,192,298,M,M,M,7,8,985
65422,498,780,M,M,M,7,8,985
65423,874,762,M,M,M,7,8,985
65424,774,582,M,M,M,7,8,985
65425,184,303,M,M,M,7,8,985
65426,13,848,M,M,M,7,8,985
65427,217,455,M,M,M,7,8,985
65428,91,647,M,M,M,7,8,985
65429,637,955,M,M,M,7,8,985
65430,833,628,M,M,M,7,8,985
65431,242,620,M,M,M,7,8,985
65432,951,716,M,M,M,7,8,985
65433,854,966,M,M,M,7,8,985
65434,290,78,I,M,M,7,8,985
65435,472,172,M,M,M,7,8,985
65436,43,962,S,M,M,7,8,985
65437,498,934,M,M,M,7,8,985
65438,844,457,I,M,M,7,8,985
65439,661,253,M,M,M,7,8,985
65440,469,679,M,M,M,7,8,985
65441,566,856,M,M,M,7,8,985
65442,602,547,M,M,M,7,8,985
65443,464,308,M,M,M,7,8,985
65444,443,776,M,M,M,7,8,985
65445,411,418,M,M,M,7,8,985
65446,502,618,M,M,M,7,8,985
65447,643,449,M,M,M,7,8,985
65448,903,99,M,M,M,7,8,985
65449,736,49,M,M,M,7,8,985
65450,334,298,M,M,M,7,8,985
65451,755,147,M,M,M,7,8,985
65452,7,889,M,M,M,7,8,985
65453,772,443,M,M,M,7,8,985
65454,363,905,M,M,M,7,8,985
65455,21,651,M,M,M,7,8,985
65456,326,858,M,M,M,7,8,985
65457,800,507,M,M,M,7,8,985
65458,464,587,M,M,M,7,8,985
65459,98,772,M,M,M,7,8,985
65460,197,821,M,M,M,7,8,985
65461,34,37,M,M,M,7,8,985
65462,375,727,M,M,M,7,8,985
65463,828,772,M,M,M,7,8,985
65464,265,326,M,M,M,7,8,985
65465,80,830,M,M,M,7,8,985
65466,168,880,M,M,M,7,8,985
65467,477,121,M,M,M,7,8,985
65468,172,739,M,M,M,7,8,985
65469,251,596,M,M,M,7,8,985
65470,732,526,M,M,M,7,8,985
65471,874,28,M,M,M,7,8,985
65472,532,433,M,M,M,7,8,985
65473,696,474,M,M,M,7,8,985
65474,38,556,M,M,M,7,8,985
65475,308,530,M,M,M,7,8,985
65476,513,130,M,M,M,7,8,985
65477,596,688,M,M,M,7,8,985
65478,9,61,S,M,M,7,8,985
65479,133,545,M,M,M,7,8,985
65480,70,233,M,M,M,7,8,985
65481,422,481,M,M,M,7,8,985
65482,262,586,M,M,M,7,8,985
65483,506,581,M,M,M,7,8,985
65484,826,17,M,M,M,7,8,985
65485,460,351,M,M,M,7,8,985
65486,25,645,M,M,M,7,8,985
65487,252,606,M,M,M,7,8,985
65488,455,458,M,M,M,7,8,985
65489,48,267,M,M,M,7,8,985
65490,116,783,M,M,M,7,8,985
65491,714,61,M,M,M,7,8,985
65492,681,474,M,M,M,7,8,985
65493,421,173,M,M,M,7,8,985
65494,223,829,M,M,M,7,8,985
65495,24,890,M,M,M,7,8,985
65496,778,545,M,M,M,7,8,985
65497,923,186,M,M,M,7,8,985
65498,184,150,M,M,M,7,8,985
65499,276,100,M,M,M,7,8,985
65500,45,972,M,M,M,7,8,985
65501,189,17,M,M,M,7,8,985
65502,166,119,M,M,M,7,8,985
65503,120,691,M,M,M,7,8,985
65504,678,749,I,M,M,7,8,985
65505,812,139,M,M,M,7,8,985
